,Abram/Abraham,Patriarchs,Blue,GC,5,6,N,,U, $7.00 ,, $-   ,,,0,"Hero starts as Abram.  After he makes a successful rescue, he becomes Abraham and can interrupt and prevent all special abilities on all Lost Soul cards except the Proverbs 22:14 Lost Souls card.",,,,,,,,
,Abusive Taskmasters,Patriarchs,Yellow,EE,2,4,#,,C, $0.25 ,, $-   ,,,0,"Selected Hero decreases 1/1 for every evil enhancement currently in battle, until the end of the turn.",,,,,,,,
,Achan,Patriarchs,Pale Green,EC,5,6,#,,C, $0.25 ,, $-   ,,,0,Joshua's strength (*/) is reduced by 5 while Achan remains in play.,,,,,,,,
,Achan's Sin,Patriarchs,Pale Green,EE,1,1,Int,,R, $1.50 ,, $-   ,,,0,Interrupt the battle and remove all cards in battle from the game.,,,,,,,,
,Adam,Patriarchs,Red,GC,8,4,B,,C, $0.25 ,, $-   ,,,0,Adam may band to Eve.,,,,,,,,
,All Hope Lost,Patriarchs,Pale Green,EE,0,3,P,,C, $0.25 ,, $-   ,,,0,"If Hero(s) in battle returns to territory without making a successful rescue, Hero(s) may not enter battle until healed.",,,,,,,,
,Altar of Dagon,Patriarchs,,Artifact,,,C,,C, $1.00 ,, $-   ,,,0,No Evil Characters can be converted.  Prevents Holy Grail.,,,,,,,,
,Ambush,Patriarchs,Red,GE,0,0,S,,C, $0.25 ,, $-   ,,,0,"Set aside a male Hero (face down) from your hand for one turn.  Hero returns to territory face down.  Hero enters battle face down with access to any site.  When opponent presents an Evil Character in battle, Hero is flipped face up.",,,,,,,,
,Amorite Invasion,Patriarchs,Crimson,EE,1,5,#,,C, $0.25 ,, $-   ,,,0,Worth 2/10 against a Hero who fought in an earthly battle.,,,,,,,,
,Angelic Advice,Patriarchs,Silver,GE,0,0,Y,,C, $0.25 ,, $-   ,,,0,Shuffle all Artifact piles in play back into each players' draw pile.  Active artifacts are shuffled but not negated.,,,,,,,,
,Arrogance,Patriarchs,Crimson,EE,0,0,Y,,R, $1.00 ,, $-   ,,,0,Holder may play as many evil enhancements as desired.  Initiative passes when holder is done playing enhancements.,,,,,,,,
,Babel,Patriarchs,Black,EE,1,3,B,,R, $1.00 ,, $-   ,,,0,All Evil Characters that holder chooses may enter battle.,,,,,,,,
,Bad Decision,Patriarchs,Brown,EE,2,2,T,,R, $0.25 ,, $-   ,,,0,"If opponent has an empty single color site, capture any Hero in play and place there.",,,,,,,,
,Balaam's Disobedience,Patriarchs,Gray,EE,2,3,Im,,C, $0.25 ,, $-   ,,,0,Evil Character is immune to human Heroes unless an angel is in Battle.  This ability cannot be negated.,,,,,,,,
,Barak,Patriarchs,Red,GC,5,4,Y,,C, $0.25 ,, $-   ,,,0,"If Deborah is in play, Barak gains initiative to play the first enhancement once an Evil Character enters battle.",,,,,,,,
,Battering Ram,Patriarchs,Multi,EE,2,2,D,,U, $2.00 ,, $-   ,,,0,"If three or more Evil Character's are in battle, discard one O.T. Fortress site.  Ability cannot be prevented or negated.",,,,,,,,
,Battle Cry,Patriarchs,Red,GE,0,0,B,,R, $2.00 ,, $-   ,,,0,Interrupt the battle and band into battle as many Heroes from holder's territory as holder chooses,,,,,,,,
,Begging for Grain,Patriarchs,Gray,EE,1,2,N,,C, $0.25 ,, $-   ,,,0,Negate all enhancements currently in play except this one.  Begging for Grain is negated if O.T. Joseph enters battle.,,,,,,,,
,"Bera, King of Sodom",Patriarchs,Black,EC,3,4,T,,C, $0.25 ,, $-   ,,,0,"If an unoccupied Sodom site is in play, capture a red brigade Hero and place in Sodom.",,,,,,,,
,Best Friends,Patriarchs,Red,GE,2,2,B,,C, $0.25 ,, $-   ,,,0,Two female Heroes may band into battle this turn.  Cannot be prevented by Household Idols.,,,,,,,,
,Blessing of Joshua,Patriarchs,Gold,GE,2,3,N,,R, $0.25 ,, $-   ,,,0,Immunity on all Evil Characters is negated.,,,,,,,,
,Blessings,Patriarchs,White,GE,2,3,N,,C, $0.25 ,, $-   ,,,0,Negate all special abilities on all characters and enhancements except this one.  Battle is determined by the numbers.,,,,,,,,
,Blue Tassels,Patriarchs,,Artifact,,,Pr,,C, $1.00 ,, $-   ,,,0,No character may be taken prisoner.  Prevents Unholy Writ.,,,,,,,,
,Boaz,Patriarchs,Gold,GC,6,5,Im,,C, $0.25 ,, $-   ,,,0,"Ruth, Naomi, and Boaz are immune to Hunger and Without Food while Boaz is in play.",,,,,,,,
,Book of Nathan,Patriarchs,Blue,GE,1,1,Y,,C, $0.25 ,, $-   ,,,0,Hero may use any good enhancement based on prophesy regardless of brigade color until end of battle.,,,,,,,,
,Book of the Wars,Patriarchs,Red,GE,2,2,Y,,C, $0.25 ,, $-   ,,,0,Hero may use any good enhancement having an illustration depicting a weapon regardless of brigade color until end of turn.,,,,,,,,
,Brothers' Envy,Patriarchs,Brown,EE,0,3,N,,C, $0.25 ,, $-   ,,,0,"Negate and discard all Coat of Many Colors in play including any on Joseph.  If an unoccupied Pit of Dothan is in play, capture Joseph and place there.",,,,,,,,
,Brother's Reunion,Patriarchs,White,GE,2,5,Im,,C, $0.25 ,, $-   ,,,0,Hero is immune to gold brigade.  Search draw pile for Goshen and put in play.,,,,,,,,
,Burning Bush,Patriarchs,White,GE,1,1,N,,C, $0.25 ,, $-   ,,,0,All evil enhancements currently in battle are negated and discarded.,,,,,,,,
,Cain,Patriarchs,Black,EC,4,5,D,,C, $0.25 ,, $-   ,,,0,"If Cain is defeated in battle, discard any Hero in a territory.",,,,,,,,
,Centurion,Patriarchs,Red,GC,7,6,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Coercion,Patriarchs,Black,EE,0,4,R,,R, $0.25 ,, $-   ,,,0,"If a female Evil Character is in battle, all male Heroes must retreat from battle.",,,,,,,,
,Complaint of Moses,Patriarchs,Yellow,EE,0,4,R,,R, $1.00 ,, $-   ,,,0,Return a Hero from a set-aside area to owner's territory.  Hero is returned to face value.  Discard all set-aside cards on that Hero.,,,,,,,,
,Confused Languages,Patriarchs,Green,GE,2,1,Y,,R, $0.25 ,, $-   ,,,0,All Evil Characters in play with banding abilities may not band for the rest of the game.  Any already banded must return to their territory.,,,,,,,,
,Covenant of Abraham,Patriarchs,Blue,Covenant,3,4,Y,,C, $0.25 ,, $-   ,,,0,Use as an enhancement or an Artifact.  No Evil Character may be set aside while this card is in play.,,,,,,,,
,Covenant of Eden,Patriarchs,Silver,Covenant,3,4,Y,,C, $0.25 ,, $-   ,,,0,Use as an enhancement or an Artifact.  No character may be removed from the game.  Instead discard the character targeted for removal.,,,,,,,,
,Covenant of Noah,Patriarchs,Blue,Covenant,2,5,N,,C, $0.25 ,, $-   ,,,0,Use as an enhancement or an Artifact.  Interrupt and prevent one evil enhancement.  Discard after use.,,,,,,,,
,Covenant of Palestine,Patriarchs,Purple,Covenant,5,2,Y,,R, $0.25 ,, $-   ,,,0,Use as an enhancement or an Artifact.  Return all Heroes in all Lands of Bondage to owner's territories.  Capture of Heroes is prevented.,,,,,,,,
,Covenant of Salt,Patriarchs,White,Covenant,5,4,#,,C, $0.25 ,, $-   ,,,0,Use as an enhancement or an Artifact.  All O.T. Heroes in play gain 2/2.,,,,,,,,
,Covenant with Adam,Patriarchs,Red,Covenant,4,4,#,,C, $0.25 ,, $-   ,,,0,Use as an enhancement or an Artifact.  All human Evil Characters in battle decrease 0/3 until end of battle.,,,,,,,,
,Covenant with David,Patriarchs,Green,Covenant,5,2,N,,R, $0.25 ,, $-   ,,,0,Use as an enhancement or an Artifact.  Household Idols is negated.,,,,,,,,
,Covenant with Moses,Patriarchs,Gold,Covenant,7,3,N,,R, $0.25 ,, $-   ,,,0,"Use as an enhancement or an Artifact.  Burial Shroud, Unholy Writ, Thirty Pieces of Silver, and Household Idols are negated for one round.  May be used twice.",,,,,,,,
,Creation of the World,Patriarchs,Green,GE,0,0,B,,C, $0.25 ,, $-   ,,,0,Take all Heroes having a Genesis reference out of your draw pile and band them into Battle.,,,,,,,,
,Danites Attack,Patriarchs,Black,EE,0,0,Y,,C, $0.25 ,, $-   ,,,0,"Take one Lost Soul site from opponent and place in your territory.  If site held a Lost Soul(s), Lost Soul(s) is returned to general Land of Bondage.  Discard any other card in that site.",,,,,,,,
,Death of Firstborn,Patriarchs,Silver,GE,2,2,N,,R, $1.00 ,, $-   ,,,0,Immunity on all characters is negated.  Blocking Evil Character refuses to block.  Opponent must present a new blocker or rescue attempt is successful.,,,,,,,,
,Death of Unrighteous,Patriarchs,Pale Green,EE,0,0,Y,,R, $2.50 ,, $-   ,,,0,Shuffle all Lost Souls and sites in holder's Land of Bondage into owner's draw pile.  Discard all Evil Characters in battle.,,,,,,,,
,Deepening Lie,Patriarchs,Gray,EE,0,5,D,,R, $1.00 ,, $-   ,,,0,Opponent must immediately discard a card from hand without using it.,,,,,,,,
,Demon in Armor,Patriarchs,Black,EC,6,7,N,,C, $0.25 ,, $-   ,,,0,"Prevent all special abilities on Purple and Blue brigade enhancements, except banding.  If Son of God is played, discard this character.",,,,,,,,
,Desolation of Tamar,Patriarchs,Gray,EE,2,3,N,,C, $0.25 ,, $-   ,,,0,Negate the special ability of one female Hero in battle.,,,,,,,,
,Destroying Angel,Patriarchs,Silver,GC,8,5,D,,C, $0.25 ,, $-   ,,,0,Discard one site with a Genesis reference and all Evil Characters guarding it.  Lost Soul is returned to general Land of Bondage.,,,,,,,,
,Destruction of Nehushtan,Patriarchs,Instant,Reaper,,,D,,U, $15.00 ,, $-   ,,,0,Discard one active Artifact in play.  Artifact's ability is negated.,,,,,,,,
,Disobedience,Patriarchs,Pale Green,EE,3,1,N,,C, $0.25 ,, $-   ,,,0,Negate any good enhancement in play.,,,,,,,,
,Dream,Patriarchs,Crimson,EE,2,3,Int,,C, $0.25 ,, $-   ,,,0,"Holder may interrupt the battle, draw three cards and play the next enhancement.",,,,,,,,
,Drowning of Pharaoh's Army,Patriarchs,Gold,GE,2,2,D,,R, $1.00 ,, $-   ,,,0,All O.T. gold brigade Evil Characters in play are discarded.,,,,,,,,
,Egyptian Wise Men,Patriarchs,Yellow,EC,1,3,B,,C, $0.25 ,, $-   ,,,0,May band to any Egyptian Evil Character.,,,,,,,,
,Ehud,Patriarchs,Blue,GC,7,4,Y,,R, $1.00 ,, $-   ,,,0,"Ehud may choose a male, human Evil Character from opponent's territory to block.  Wall of Protection has no effect.  Hero has first strike ability.",,,,,,,,
,Elders of the City,Patriarchs,Purple,GC,6,4,T,,R, $1.00 ,, $-   ,,,0,"After a successful rescue attempt, place one Evil Character just defeated into your opponent's Land of Bondage.",,,,,,,,
,Eli the Priest,Patriarchs,Blue,GC,4,4,Se,,C, $0.25 ,, $-   ,,,0,Search draw pile for one O.T. Artifact and add it to your Artifact pile.  Artifact may not be activated this turn.,,,,,,,,
,Enoch,Patriarchs,White,GC,7,8,Pr,,R, $1.00 ,, $-   ,,,0,"Enoch may be removed from the game, but is prevented from being discarded.  Return Enoch to territory at end of battle.",,,,,,,,
,Esau,Patriarchs,Brown,EC,5,8,B,,C, $0.25 ,, $-   ,,,0,May band with any O.T. Evil Character who fought in an earthly battle.,,,,,,,,
,Flight of Spies,Patriarchs,Red,GE,0,7,R,,C, $0.25 ,, $-   ,,,0,Up to two Heroes may retreat from battle unharmed.  One good enhancement may be returned to holder's hand.,,,,,,,,
,Foretelling Angel,Patriarchs,Silver,GC,4,7,Y,,C, $0.25 ,, $-   ,,,0,"If a human prophet is in play or a set-aside area, holder may look at the top three cards in any draw pile, then return them without shuffling.",,,,,,,,
,Gibeonite Trickery,Patriarchs,Brown,EE,0,4,Y,,C, $0.25 ,, $-   ,,,0,Each Hero in battle gains 0/4 and the battle immediately ends.  Ability can not be interrupted or prevented.,,,,,,,,
,Gideon's Call,Patriarchs,Gold,GE,3,2,Y,,R, $0.25 ,, $-   ,,,0,Hero may use good enhancements from any brigade color until end of battle.,,,,,,,,
,Gifts for Esau,Patriarchs,Brown,EE,0,4,Ig,,C, $0.25 ,, $-   ,,,0,"If blocking Jacob, all good strength (*/), including Jacob's, is ignored.  Only good special abilities and toughness (/*) have effect.",,,,,,,,
,Gleaning the Fields,Patriarchs,Purple,GE,3,2,Se,,R, $0.25 ,, $-   ,,,0,"Search opponent's discard pile and select one good enhancement and add it to your hand.  Once discarded, it returns to owner's discard pile.",,,,,,,,
,God's Generosity,Patriarchs,Purple,GE,3,2,Se,,C, $0.25 ,, $-   ,,,0,Search draw pile or discard pile for Promised Land site and put in play.,,,,,,,,
,Hagar and Angel at Shur,Patriarchs,Silver,GE,4,4,,,C, $0.25 ,, $-   ,,,0,,,,,,,,,
,Hagar Dismissed,Patriarchs,Pale Green,EE,1,3,Y,,C, $0.25 ,, $-   ,,,0,"Select one female Hero in a territory, set-aside area, or in a Fortress Site and remove that Hero from the game.",,,,,,,,
,Haman's Plot,Patriarchs,Brown,EE,2,3,D,,C, $5.00 ,, $-   ,,,0,"Holder may discard any three characters in play or in a set-aside area.  But, then, holder must tear this card in half.  Cannot be interrupted, prevented, or negated.",,,,,,,,
,Helping Pharaoh's Daughter,Patriarchs,Purple,GE,3,2,B,,C, $0.25 ,, $-   ,,,0,Jochebed or Miriam may band with Pharaoh's Daughter for one turn.,,,,,,,,
,Hosts of Heaven,Patriarchs,Silver,GC,5,9,Pr,,C, $0.25 ,, $-   ,,,0,"Selected human Hero, while in a territory or set-aside area, is protected from harm or negative effect for remainder of turn.",,,,,,,,
,Hur,Patriarchs,Green,GC,4,4,Y,,R, $1.50 ,, $-   ,,,0,"Selected opponent must shuffle all but one card from hand back into draw pile and draw seven new cards.  Cannot be interrupted, negated, or prevented.",,,,,,,,
,Interceding for Battle,Patriarchs,Green,GE,0,0,S,,C, $0.25 ,, $-   ,,,0,"Set aside Aaron, Moses or Hur.  While set-aside, prevent the word ""immune"" on all Evil Characters blocking holder's Heroes.",,,,,,,,
,Isaac,Patriarchs,White,GC,6,5,Y,,C, $0.25 ,, $-   ,,,0,May use any good enhancement with a reference from Genesis 21 through Genesis 35.,,,,,,,,
,Isaac Deceived,Patriarchs,Crimson,EE,2,3,R,,C, $0.25 ,, $-   ,,,0,Return any Hero in battle to owner's territory.,,,,,,,,
,Jacob's Dream,Patriarchs,Blue,GE,2,2,Y,,C, $0.26 ,, $-   ,,,0,"Take one Lost Soul site from an opponent and add it to your territory.  If site held a Lost Soul, Lost Soul returns to general Land of Bondage.  Discard any other cards in that site.",,,,,,,,
,Jacob's Ladder,Patriarchs,,Artifact,,,Y,,R, $1.00 ,, $-   ,,,0,Holder may choose which Lost Soul is to be rescued during Holder's rescue attempt.  Holder must have access and may only rescue that Lost Soul.,,,,,,,,
,Jacob's New Name,Patriarchs,Blue,GE,0,0,S,,C, $0.25 ,, $-   ,,,0,Set Jacob aside for 1 turn.  Jacob returns increased 3/3 and has first strike ability.,,,,,,,,
,Jacob's Rods,Patriarchs,Blue,GE,0,0,D,,R, $1.00 ,, $-   ,,,0,"Discard all evil enhancements in battle.  If two or more Evil Character's are in battle, return one to owner's hand.",,,,,,,,
,Jawbone,Patriarchs,Gold,GE,5,1,D,,R, $0.25 ,, $-   ,,,0,"If played on Samson, discard one male, human Evil Character in battle.  Jawbone may not be prevented or negated.",,,,,,,,
,Jephthah,Patriarchs,Red,GC,7,4,D,,C, $0.25 ,, $-   ,,,0,"Once per game, holder may discard any two Evil characters in a territory or set-aside area if holder discards the top card from Holder's draw pile.",,,,,,,,
,Jephthah's Tragic Vow,Patriarchs,Yellow,EE,1,3,Y,,C, $0.25 ,, $-   ,,,0,Select one female Hero in play of */4 or less and remove her from the game.,,,,,,,,
,Jerusalem Tower,Patriarchs,Multi,Fortress,,,Y,,R, $2.00 ,, $-   ,,,0,No opponent may remove a card from holder's draw pile.  Draw pile may still be searched and/or shuffled.,,,,,,,,
,Jethro's Wisdom,Patriarchs,Green,GE,2,*,Y,,C, $0.25 ,, $-   ,,,0,Toughness is equal to the combined toughness of all O.T. male human Heroes in holders territory.,,,,,,,,
,Joseph,Patriarchs,White,GC,9,7,Y,,R, $1.00 ,, $-   ,,,0,"When Coat of Many Colors is played on Joseph, it remains on him until discarded.",,,,,,,,
,Joseph before Pharaoh,Patriarchs,White,GE,1,1,T,,R, $1.00 ,, $-   ,,,0,Capture any O.T. Evil Character in play and place in your opponent's Land of Bondage.  Character is treated as a Lost Soul.,,,,,,,,
,Joseph in Prison,Patriarchs,Black,EE,0,0,Int,,U, $5.00 ,, $-   ,,,0,Interrupt the battle and remove all cards in battle from the game.,,,,,,,,
,Joseph's Brothers' Scheme,Patriarchs,Yellow,EE,0,0,SB,,C, $0.25 ,, $-   ,,,0,Select two human Heroes in play to fight each other.  The loser is placed in holder's Land of Bondage and is treated as a Lost Soul.,,,,,,,,
,Joseph's Silver Cup,Patriarchs,,Artifact,,,Y,,R, $1.00 ,, $-   ,,,0,All opponents' currently activated Artifacts must remain activated for one round.  No new artifacts may be activated.  May be used twice.,,,,,,,,
,Journey to Egypt,Patriarchs,Blue,GE,2,2,S,,C, $0.25 ,, $-   ,,,0,"Set Hero aside for one turn.  Upon return, Hero has access to any Lost Soul site and ignores Egyptians.",,,,,,,,
,Judah's Sin,Patriarchs,Pale Green,EE,0,0,P,,C, $0.25 ,, $-   ,,,0,Choose one male Hero in opponent's territory.  Hero may not enter battle until healed.,,,,,,,,
,Korah,Patriarchs,Brown,EC,4,5,Y,,R, $0.25 ,, $-   ,,,0,Evil banding enhancements cannot be prevented or negated this battle.,,,,,,,,
,Korah's Rebellion,Patriarchs,Brown,EE,1,1,Int,,R, $2.00 ,, $-   ,,,0,Interrupt the battle and remove all cards in battle from the game.,,,,,,,,
,Lamenting,Patriarchs,Pale Green,EE,0,0,N,,C, $0.25 ,, $-   ,,,0,David's Harp and all good enhancements involving music are negated this turn.,,,,,,,,
,Leper,Patriarchs,Gray,EC,6,4,P,,C, $0.25 ,, $-   ,,,0,"All Heroes currently in battle get Leprosy.  Heroes decrease 0/2 per turn.  If hero reaches */0 or less, discard Hero.",,,,,,,,
,Leviathan,Patriarchs,Crimson,EC,12,12,N,,U, $7.00 ,, $-   ,,,0,"All effects of all enhancements with ""ship"" in the title are negated.  Leviathan cannot be captured.",,,,,,,,
,Lot,Patriarchs,Red,GC,2,2,Ig,,C, $0.25 ,, $-   ,,,0,Cannot be blocked by Lot's Wife,,,,,,,,
,Love at First Sight,Patriarchs,White,GE,0,0,Y,,U, $3.50 ,, $-   ,,,0,"Selected player must shuffle hand into draw pile and draw eight new cards.  May not be interrupted, negated, or prevented.",,,,,,,,
,Loyalty of Ruth,Patriarchs,White,GE,3,2,F,,C, $0.25 ,, $-   ,,,0,Hero gains first strike ability.,,,,,,,,
,Manna,Patriarchs,Purple,GE,2,2,Ig,,C, $0.25 ,, $-   ,,,0,Holder's Heroes ignore Hunger and Without Food for remainder of game.,,,,,,,,
,Melchizedek,Patriarchs,Purple,GC,4,4,Pr,,C, $0.25 ,, $-   ,,,0,No Heroes may be taken prisoner or poisoned while Melchizedek is in battle.,,,,,,,,
,Messenger Angel,Patriarchs,Silver,GC,4,5,#,,C, $0.25 ,, $-   ,,,0,Add 1/1 to any good human prophet in play or set-aside area.  Addition stays with prophet until prophet is discarded.,,,,,,,,
,Midianite Attack,Patriarchs,Crimson,EE,1,5,N,,C, $0.25 ,, $-   ,,,0,All special abilities except banding on characters and enhancements except this one are negated.,,,,,,,,
,Moses and Elders,Patriarchs,White,GE,2,2,Se,,U, $4.00 ,, $-   ,,,0,"Search your discard pile for any good card, except a Dominant or Artifact card, and put it into your hand.",,,,,,,,
,Moses kills Egyptian,Patriarchs,Yellow,EE,0,4,S,,C, $0.25 ,, $-   ,,,0,Interrupt the battle and set aside an opponent's male Hero in play for 5 turns.  Then return the Hero to owner's territory.,,,,,,,,
,Nabal,Patriarchs,Pale Green,EC,4,6,Y,,C, $0.25 ,, $-   ,,,0,Nabal cannot be converted.  Nabal cannot block Abigail or David.,,,,,,,,
,Noah,Patriarchs,Blue,GC,8,7,#,,C, $0.25 ,, $-   ,,,0,"If Noah's Sons are in play, Noah may gain their strength (*/*) and their special ability until the end of battle.",,,,,,,,
,Noah's Sons,Patriarchs,Gold,GC,6,7,Pr,,C, $0.25 ,, $-   ,,,0,Noah's Sons cannot be removed from the game.,,,,,,,,
,Orpah,Patriarchs,Gray,EC,3,4,#,,C, $0.26 ,, $-   ,,,0,Orpah's abilities increase to 7/8 if blocking a lone Hero unless Ruth or Naomi are in battle.,,,,,,,,
,Paladin,Patriarchs,Green,GC,7,3,N,,C, $0.25 ,, $-   ,,,0,Immunity on demons is negated.  Discard a non-human evil character with abilities */3 or less.  Hero has access to gold sites.,,,,,,,,
,Passover,Patriarchs,Green,GE,0,0,S,,C, $0.25 ,, $-   ,,,0,Set aside one of more of your Heroes.  Hero(s) is immune to negative effect while set-aside.  Discard Passover when Hero(s) returns to play.,,,,,,,,
,Passover Preparations,Patriarchs,Red,GE,0,0,S,,C, $0.25 ,, $-   ,,,0,"Set aside a Hero that has no special ability for four turns.  Upon return enhancements played on Hero may not be interrupted, prevented, or negated.",,,,,,,,
,Patriarch Travels,Patriarchs,White,GE,0,0,B,,C, $0.25 ,, $-   ,,,0,Holder may add an additional Hero to the battle for one turn.,,,,,,,,
,Pharaoh's Magicians,Patriarchs,Yellow,EC,7,2,Y,,C, $0.25 ,, $-   ,,,0,"Draw the top card from own draw pile.  If it is evil, show and put in hand.  If not, place at the bottom of draw pile without shuffling.",,,,,,,,
,Pit,Patriarchs,Black,EE,2,2,Y,,C, $0.25 ,, $-   ,,,0,Take any male Hero in your opponent's territory and remove him from the game.,,,,,,,,
,Plague of Blood,Patriarchs,Gold,GE,2,2,D,,R, $0.25 ,, $-   ,,,0,Discard all Kingdoms of this World (KotW) sites in play.  All Evil Characters from all KotW sites are returned to their owner's territory.,,,,,,,,
,Promised Land,Patriarchs,Multi,Site,,,A,,R, $2.00 ,, $-   ,,,0,"Hero gains access to any site.  Abraham, Isaac, Jacob, Joshua, and King David may use Promised Land without limit.  May only be used twice by other Heroes, then it must be discarded.",,,,,,,,
,Prophecy of Eldad & Medad,Patriarchs,Purple,GE,0,0,Y,,C, $0.25 ,, $-   ,,,0,Male Heroes in battle may use any good enhancement based on prophecy this turn.,,,,,,,,
,Prosperity,Patriarchs,Purple,GE,0,0,Y,,U, $3.00 ,, $-   ,,,0,Draw three cards and add to your hand.  At the end of battle you may place any cards from your hand back on top of your draw pile.,,,,,,,,
,Protection of Jerusalem,Patriarchs,Silver,GE,0,0,S,,C, $0.23 ,, $-   ,,,0,"Set aside two silver brigade Heroes.  Holder chooses one Fortress Site that cannot be discarded while Heroes are set-aside.  When Heroes return to territory, discard set-aside.",,,,,,,,
,Providing Angel,Patriarchs,Silver,GC,3,5,Se,,C, $0.25 ,, $-   ,,,0,Holder may take a healing enhancement from draw pile or discard pile and put it in hand.,,,,,,,,
,Rebekah meets Isaac,Patriarchs,White,GE,2,2,B,,C, $0.25 ,, $-   ,,,0,Rebekah and Isaac may band together for the rest of the game.,,,,,,,,
,Ruth meets Boaz,Patriarchs,Gold,GE,2,3,B,,C, $0.25 ,, $-   ,,,0,"Ruth and Boaz may band together until either is discarded.  If either is discarded in battle, all enhancements transfer to the other, regardless of color.",,,,,,,,
,Samson's Strength,Patriarchs,Gold,GE,4,3,Ig,,C, $0.25 ,, $-   ,,,0,Hero ignores all Animals and Beasts.,,,,,,,,
,Sarah's Beauty,Patriarchs,Blue,GE,1,3,#,,C, $0.25 ,, $-   ,,,0,All female Evil Characters in battle decrease 4/4 until end of battle.,,,,,,,,
,Sarah's Jealousy,Patriarchs,Crimson,EE,2,2,Y,,C, $0.25 ,, $-   ,,,0,Holder may choose the Hero  opponent uses to make a rescue attempt this turn.,,,,,,,,
,Siegeworks,Patriarchs,Multi,EE,3,0,D,,U, $2.00 ,, $-   ,,,0,If total abilities (*/*) of Evil Characters(s) in battle reach 20/* discard one O.T. Fortress site.,,,,,,,,
,Smashing Tablets,Patriarchs,Yellow,EE,2,3,Y,,C, $0.25 ,, $-   ,,,0,Remove all activated Tables of the Law Artifact(s) from the game.,,,,,,,,
,Sold into Slavery,Patriarchs,Crimson,EE,0,0,T,,C, $0.25 ,, $-   ,,,0,Show and discard one evil enhancement from hand without using it.  Then capture one human Hero from an opponent's territory and place in your Land of Bondage.  Hero is treated as a Lost Soul.,,,,,,,,
,Solomon's Temple,Patriarchs,Multi,Fortress,,,Y,,R, $3.00 ,, $-   ,,,0,Holder may activate a second Artifact from Artifact pile or hand on this Fortress if that Artifact was found in Solomon's Temple.  Artifact takes immediate effect.,,,,,,,,
,Spiritual Protection,Patriarchs,Silver,GE,2,5,Se,,C, $0.23 ,, $-   ,,,0,"If a N.T. human Hero is in play, search draw pile or discard pile for an Armor of God enhancement.",,,,,,,,
,Stolen Blessing,Patriarchs,Gray,EE,0,3,Y,,R, $1.00 ,, $-   ,,,0,Selected opponent may not draw cards during opponent's next draw phase.,,,,,,,,
,Stolen Blessing,Patriarchs,Gray,EE,0,3,,,R, $1.00 ,, $-   ,,,0,,,,,,,,,
,Stolen Idols,Patriarchs,Brown,EE,2,2,Se,,R, $0.25 ,, $-   ,,,0,Search your draw pile for Household Idols and activate it.  Previous Artifact is negated.  All banding of Heroes is negated.,,,,,,,,
,Storehouse,Patriarchs,Multi,Fortress,,,Y,,R, $5.00 ,, $-   ,,,0,Unused enhancements may be placed here face up during discard phase.  Any one enhancement from Storehouse may be placed in holder's hand during player's Site phase.,,,,,,,,
,Striking the Rock,Patriarchs,Black,EE,3,4,#,,C, $0.25 ,, $-   ,,,0,"Moses and Aaron each decrease 5/5 for remainder of turn.  Cannot be interrupted, negated, or prevented.",,,,,,,,
,The gods of Egypt,Patriarchs,Yellow,EE,0,0,S,,C, $0.25 ,, $-   ,,,0,"Set any number of Egyptian Evil Characters aside for one turn.  On return, they cannot be converted or captured in battle, except by O.T. Joseph.",,,,,,,,
,The Serpent,Patriarchs,Crimson,EC,2,3,R,,C, $0.25 ,, $-   ,,,0,Return Eve to owner's territory.  The Serpent may use Forbidden Fruit.,,,,,,,,
,The Wages of Sin,Patriarchs,Crimson,EE,2,2,Se,,C, $0.25 ,, $-   ,,,0,"Search draw pile for one Grim Reaper card and put it in your hand, or remove a Hero in a territory from the game.",,,,,,,,
,Three Angels,Patriarchs,Silver,GE,0,0,B,,C, $0.25 ,, $-   ,,,0,Up to two silver brigade Heroes may join the battle.  Ability cannot be interrupted or prevented by an Artifact.,,,,,,,,
,Treachery Afoot,Patriarchs,Brown,EE,5,0,D,,C, $0.25 ,, $-   ,,,0,Discard any O.T. male Evil Character in an opponent's territory.,,,,,,,,
,Trust,Patriarchs,Purple,GE,0,0,R,,C, $0.25 ,, $-   ,,,0,Hero may withdraw from battle unharmed.  All good enhancements played this battle may return to owner's hand except this one.,,,,,,,,
,Vulnerable,Patriarchs,Gray,EE,3,2,F,,C, $0.25 ,, $-   ,,,0,Evil Character has first strike ability.  Negate all first strike abilities on all good cards this turn.,,,,,,,,
,Watcher,Patriarchs,Silver,GC,4,7,Y,,C, $0.25 ,, $-   ,,,0,"If an Evil Character was or is currently set aside, shuffle that Evil Character back into Owner's draw pile.  Discard the set-aside cards(s).",,,,,,,,
,Water from the Rock,Patriarchs,Gold,GE,0,0,#,,C, $0.25 ,, $-   ,,,0,Draw top card from own draw pile.  All O.T. Heroes in play gain 1/3 until end of turn.,,,,,,,,
,Water Shaft,Patriarchs,Gray,EE,0,3,B,,R, $1.00 ,, $-   ,,,0,Evil Character may band to one Evil Character for remainder of turn.  Opponent's Wall of Protection has no effect this turn.,,,,,,,,
,Wickedness of Delilah,Patriarchs,Brown,EE,4,1,T,,C, $0.25 ,, $-   ,,,0,"If played on Delilah, capture any male Hero in play and place in your Land of Bondage.",,,,,,,,
